dialogue,label
"Patient: I have mild stable chronic back pain for months, non-urgent. Doctor: Book a non-urgent outpatient visit.",routine
"Patient: I have concerning painful urination since last night, with poor appetite. Doctor: Visit urgent care the same day.",urgent
"Patient: I have mild nutrition counseling request for a week, manageable at home. Doctor: Continue home care and review routinely.",routine
"Patient: I have severe confusion after fainting for 1 hour, with sweating. Doctor: Do not delay urgent transport to ER.",emergency
"Patient: I have stable stable thyroid follow-up for a few days, non-urgent. Doctor: Continue home care and review routinely.",routine
"Patient: I have mild medicine refill request for a few days, non-urgent. Doctor: Book a non-urgent outpatient visit.",routine
"Patient: I have mild mild sore throat intermittently, non-urgent. Doctor: Continue home care and review routinely.",routine
"Patient: I have concerning ankle swelling after fall for two days, affecting daily activity. Doctor: Please attend urgent clinic within 24 hours.",urgent
"Patient: I have stable mild sore throat intermittently, without red flags. Doctor: Book a non-urgent outpatient visit.",routine
"Patient: I have stable occasional knee discomfort for a week, manageable at home. Doctor: Routine follow-up is appropriate.",routine
"Patient: I have unchanged occasional knee discomfort for a few days, manageable at home. Doctor: Schedule a routine clinic appointment.",routine
"Patient: I have very severe uncontrolled heavy bleeding since this morning, with dizziness. Doctor: This requires emergency department evaluation now.",emergency
"Patient: I have unchanged stable thyroid follow-up for a week, non-urgent. Doctor: Book a non-urgent outpatient visit.",routine
"Patient: I have severe uncontrolled heavy bleeding suddenly today, while resting. Doctor: This requires emergency department evaluation now.",emergency
"Patient: I have moderate worsening abdominal pain for one day, with poor appetite. Doctor: Please attend urgent clinic within 24 hours.",urgent
"Patient: I have persistent persistent vomiting for one day, despite home care. Doctor: Urgent outpatient assessment is recommended.",urgent
Patient: low-grade acne concerns and skin care advice. Doctor: regular dermatology appointment.,routine
"Patient: I have persistent ear pain with fever for two days, despite home care. Doctor: Urgent outpatient assessment is recommended.",urgent
"Patient: I have very severe crushing chest pain suddenly today, with sweating. Doctor: Call emergency services immediately.",emergency
"Patient: I have stable skin care concerns for a week, manageable at home. Doctor: Routine follow-up is appropriate.",routine
"Patient: I have stable nutrition counseling request for months, non-urgent. Doctor: Book a non-urgent outpatient visit.",routine
"Patient: I have persistent ear pain with fever today, despite home care. Doctor: Needs same-day clinical review.",urgent
"Patient: I have rapidly worsening vomiting blood for 20 minutes, with dizziness. Doctor: Do not delay urgent transport to ER.",emergency
"Patient: I have persistent migraine with nausea today, with fatigue. Doctor: Needs same-day clinical review.",urgent
"Patient: I have severe vomiting blood suddenly today, while resting. Doctor: Call emergency services immediately.",emergency
"Patient: I have moderate eye pain with redness today, affecting daily activity. Doctor: Visit urgent care the same day.",urgent
"Patient: I have rapidly worsening shortness of breath at rest for 1 hour, with dizziness. Doctor: Do not delay urgent transport to ER.",emergency
"Patient: I have persistent migraine with nausea today, with fatigue. Doctor: Visit urgent care the same day.",urgent
"Patient: I have moderate high fever with cough for two days, affecting daily activity. Doctor: Visit urgent care the same day.",urgent
"Patient: I have severe crushing chest pain suddenly today, with sweating. Doctor: Call emergency services immediately.",emergency
"Patient: I have worsening worsening abdominal pain since last night, affecting daily activity. Doctor: Needs same-day clinical review.",urgent
"Patient: I have unchanged nutrition counseling request for months, manageable at home. Doctor: Routine follow-up is appropriate.",routine
"Patient: I have rapidly worsening new seizure suddenly today, after exercise. Doctor: Do not delay urgent transport to ER.",emergency
"Patient: I have moderate moderate dehydration for one day, with fatigue. Doctor: Visit urgent care the same day.",urgent
"Patient: I have mild skin care concerns for months, manageable at home. Doctor: Continue home care and review routinely.",routine
"Patient: I have very severe blue lips since this morning, with dizziness. Doctor: Go to emergency now.",emergency
"Patient: I have severe crushing chest pain since this morning, with sweating. Doctor: Call emergency services immediately.",emergency
"Patient: I have moderate eye pain with redness for two days, with poor appetite. Doctor: Visit urgent care the same day.",urgent
"Patient: I have unchanged sleep difficulty without alarm signs for a few days, no acute distress. Doctor: Schedule a routine clinic appointment.",routine
"Patient: I have worsening persistent vomiting for one day, with poor appetite. Doctor: Please attend urgent clinic within 24 hours.",urgent
"Patient: I have mild mild sore throat for a week, without red flags. Doctor: Schedule a routine clinic appointment.",routine
"Patient: I have low-grade mild sore throat for months, without red flags. Doctor: Book a non-urgent outpatient visit.",routine
"Patient: I have mild stable thyroid follow-up for months, manageable at home. Doctor: Book a non-urgent outpatient visit.",routine
"Patient: I have moderate ankle swelling after fall for two days, despite home care. Doctor: Please attend urgent clinic within 24 hours.",urgent
"Patient: I have critical new seizure for 1 hour, with sweating. Doctor: This requires emergency department evaluation now.",emergency
"Patient: I have moderate high fever with cough for two days, despite home care. Doctor: Urgent outpatient assessment is recommended.",urgent
"Patient: I have stable sleep difficulty without alarm signs for months, manageable at home. Doctor: Routine follow-up is appropriate.",routine
"Patient: I have low-grade seasonal allergies for a week, non-urgent. Doctor: Continue home care and review routinely.",routine
"Patient: I have unchanged stable thyroid follow-up for months, non-urgent. Doctor: Continue home care and review routinely.",routine
"Patient: I have very severe crushing chest pain suddenly today, with sweating. Doctor: Go to emergency now.",emergency
"Patient: I have severe one-sided weakness since this morning, with dizziness. Doctor: Do not delay urgent transport to ER.",emergency
"Patient: I have moderate painful urination for one day, with fatigue. Doctor: Urgent outpatient assessment is recommended.",urgent
"Patient: I have mild medicine refill request intermittently, no acute distress. Doctor: Book a non-urgent outpatient visit.",routine
"Patient: I have concerning ankle swelling after fall for one day, with poor appetite. Doctor: Please attend urgent clinic within 24 hours.",urgent
"Patient: I have mild medicine refill request for a week, without red flags. Doctor: Continue home care and review routinely.",routine
"Patient: I have stable stable thyroid follow-up for a few days, without red flags. Doctor: Routine follow-up is appropriate.",routine
"Patient: I have very severe blue lips for 20 minutes, after exercise. Doctor: Call emergency services immediately.",emergency
